id,timestamp,station_id,station_name,available_bikes,standard_bikes,ebikes,empty_docks,total_docks,latitude,longitude
728973,2026-03-23 13:55:00+00,BikePoints_392,"Imperial College, Knightsbridge",12,12,0,20,33,51.499428,-0.179702
728974,2026-03-23 13:55:00+00,BikePoints_878,"Victoria & Albert Museum, South Kensington",17,16,1,10,30,51.495898,-0.173009
728975,2026-03-23 13:55:00+00,BikePoints_258,"Kensington Gore, Knightsbridge",6,5,1,16,23,51.501432,-0.178656
728976,2026-03-23 13:55:00+00,BikePoints_266,"Queen's Gate (North), Kensington",20,20,0,18,41,51.501026,-0.180246
728977,2026-03-23 13:55:00+00,BikePoints_150,"Holy Trinity Brompton, Knightsbridge",25,23,2,1,28,51.497056,-0.168917
728978,2026-03-23 13:55:00+00,BikePoints_378,"Natural History Museum, South Kensington",25,25,0,14,42,51.495592,-0.179077
728979,2026-03-23 13:55:00+00,BikePoints_350,"Queen's Gate, Kensington Gardens",5,2,3,14,21,51.501715,-0.179854
728980,2026-03-23 13:55:00+00,BikePoints_356,"South Kensington Station, South Kensington",6,4,2,7,15,51.494412,-0.173881
728981,2026-03-23 13:55:00+00,BikePoints_231,"Queen's Gate (Central), South Kensington",10,10,0,21,31,51.493967,-0.178732
728982,2026-03-23 13:55:00+00,BikePoints_97,"Gloucester Road (North), Kensington",10,10,0,8,18,51.497924,-0.183834
728983,2026-03-23 13:55:00+00,BikePoints_113,"Gloucester Road (Central), South Kensington",3,3,0,16,19,51.496462,-0.183289
728984,2026-03-23 13:55:00+00,BikePoints_292,"Montpelier Street, Knightsbridge",15,15,0,1,16,51.498884,-0.165471
728985,2026-03-23 13:55:00+00,BikePoints_300,"Serpentine Car Park, Hyde Park",4,0,4,14,18,51.505014,-0.17306
728986,2026-03-23 13:55:00+00,BikePoints_405,"Gloucester Road Station, South Kensington",8,6,2,6,15,51.494185,-0.18267
728987,2026-03-23 13:55:00+00,BikePoints_187,"Queen's Gate (South), South Kensington",6,6,0,19,25,51.492479,-0.178433
728988,2026-03-23 13:55:00+00,BikePoints_404,"Palace Gate, Kensington Gardens",5,0,5,2,13,51.502042,-0.1844
728989,2026-03-23 13:55:00+00,BikePoints_36,"De Vere Gardens, Kensington",5,5,0,23,28,51.501737,-0.18498
728990,2026-03-23 13:55:00+00,BikePoints_163,"Sloane Avenue, Knightsbridge",10,5,5,16,27,51.493184,-0.167894
728991,2026-03-23 13:55:00+00,BikePoints_428,"Exhibition Road, Knightsbridge",8,6,2,11,20,51.499917,-0.174554
728992,2026-03-23 13:55:00+00,BikePoints_432,"Exhibition Road Museums 1, South Kensington",9,8,1,3,13,51.496468,-0.173796
728993,2026-03-23 13:55:00+00,BikePoints_482,"Exhibition Road Museums 2, South Kensington",7,6,1,7,14,51.495947,-0.173689
728994,2026-03-23 13:56:00+00,BikePoints_392,"Imperial College, Knightsbridge",12,12,0,20,33,51.499428,-0.179702
728995,2026-03-23 13:56:00+00,BikePoints_878,"Victoria & Albert Museum, South Kensington",17,16,1,10,30,51.495898,-0.173009
728996,2026-03-23 13:56:00+00,BikePoints_258,"Kensington Gore, Knightsbridge",6,5,1,16,23,51.501432,-0.178656
728997,2026-03-23 13:56:00+00,BikePoints_266,"Queen's Gate (North), Kensington",20,20,0,18,41,51.501026,-0.180246
728998,2026-03-23 13:56:00+00,BikePoints_150,"Holy Trinity Brompton, Knightsbridge",25,23,2,1,28,51.497056,-0.168917
728999,2026-03-23 13:56:00+00,BikePoints_378,"Natural History Museum, South Kensington",25,25,0,14,42,51.495592,-0.179077
729000,2026-03-23 13:56:00+00,BikePoints_350,"Queen's Gate, Kensington Gardens",5,2,3,14,21,51.501715,-0.179854
729001,2026-03-23 13:56:00+00,BikePoints_356,"South Kensington Station, South Kensington",6,4,2,7,15,51.494412,-0.173881
729002,2026-03-23 13:56:00+00,BikePoints_231,"Queen's Gate (Central), South Kensington",11,11,0,20,31,51.493967,-0.178732
729003,2026-03-23 13:56:00+00,BikePoints_97,"Gloucester Road (North), Kensington",10,10,0,8,18,51.497924,-0.183834
729004,2026-03-23 13:56:00+00,BikePoints_113,"Gloucester Road (Central), South Kensington",3,3,0,16,19,51.496462,-0.183289
729005,2026-03-23 13:56:00+00,BikePoints_292,"Montpelier Street, Knightsbridge",15,15,0,1,16,51.498884,-0.165471
729006,2026-03-23 13:56:00+00,BikePoints_300,"Serpentine Car Park, Hyde Park",4,0,4,14,18,51.505014,-0.17306
729007,2026-03-23 13:56:00+00,BikePoints_405,"Gloucester Road Station, South Kensington",8,6,2,6,15,51.494185,-0.18267
729008,2026-03-23 13:56:00+00,BikePoints_187,"Queen's Gate (South), South Kensington",6,6,0,19,25,51.492479,-0.178433
729009,2026-03-23 13:56:00+00,BikePoints_404,"Palace Gate, Kensington Gardens",5,0,5,2,13,51.502042,-0.1844
729010,2026-03-23 13:56:00+00,BikePoints_36,"De Vere Gardens, Kensington",5,5,0,23,28,51.501737,-0.18498
729011,2026-03-23 13:56:00+00,BikePoints_163,"Sloane Avenue, Knightsbridge",10,5,5,16,27,51.493184,-0.167894
729012,2026-03-23 13:56:00+00,BikePoints_428,"Exhibition Road, Knightsbridge",7,5,2,12,20,51.499917,-0.174554
729013,2026-03-23 13:56:00+00,BikePoints_432,"Exhibition Road Museums 1, South Kensington",9,8,1,3,13,51.496468,-0.173796
729014,2026-03-23 13:56:00+00,BikePoints_482,"Exhibition Road Museums 2, South Kensington",7,6,1,7,14,51.495947,-0.173689
729015,2026-03-23 13:57:00+00,BikePoints_392,"Imperial College, Knightsbridge",12,12,0,20,33,51.499428,-0.179702
729016,2026-03-23 13:57:00+00,BikePoints_878,"Victoria & Albert Museum, South Kensington",17,16,1,10,30,51.495898,-0.173009
729017,2026-03-23 13:57:00+00,BikePoints_258,"Kensington Gore, Knightsbridge",6,5,1,16,23,51.501432,-0.178656
729018,2026-03-23 13:57:00+00,BikePoints_266,"Queen's Gate (North), Kensington",20,20,0,18,41,51.501026,-0.180246
729019,2026-03-23 13:57:00+00,BikePoints_150,"Holy Trinity Brompton, Knightsbridge",25,23,2,1,28,51.497056,-0.168917
729020,2026-03-23 13:57:00+00,BikePoints_378,"Natural History Museum, South Kensington",25,25,0,14,42,51.495592,-0.179077
729021,2026-03-23 13:57:00+00,BikePoints_350,"Queen's Gate, Kensington Gardens",5,2,3,14,21,51.501715,-0.179854
729022,2026-03-23 13:57:00+00,BikePoints_356,"South Kensington Station, South Kensington",6,4,2,7,15,51.494412,-0.173881
729023,2026-03-23 13:57:00+00,BikePoints_231,"Queen's Gate (Central), South Kensington",11,11,0,20,31,51.493967,-0.178732
729024,2026-03-23 13:57:00+00,BikePoints_97,"Gloucester Road (North), Kensington",10,10,0,8,18,51.497924,-0.183834
729025,2026-03-23 13:57:00+00,BikePoints_113,"Gloucester Road (Central), South Kensington",3,3,0,16,19,51.496462,-0.183289
729026,2026-03-23 13:57:00+00,BikePoints_292,"Montpelier Street, Knightsbridge",15,15,0,1,16,51.498884,-0.165471
729027,2026-03-23 13:57:00+00,BikePoints_300,"Serpentine Car Park, Hyde Park",4,0,4,14,18,51.505014,-0.17306
729028,2026-03-23 13:57:00+00,BikePoints_405,"Gloucester Road Station, South Kensington",8,6,2,6,15,51.494185,-0.18267
729029,2026-03-23 13:57:00+00,BikePoints_187,"Queen's Gate (South), South Kensington",6,6,0,19,25,51.492479,-0.178433
729030,2026-03-23 13:57:00+00,BikePoints_404,"Palace Gate, Kensington Gardens",5,0,5,2,13,51.502042,-0.1844
729031,2026-03-23 13:57:00+00,BikePoints_36,"De Vere Gardens, Kensington",5,5,0,23,28,51.501737,-0.18498
729032,2026-03-23 13:57:00+00,BikePoints_163,"Sloane Avenue, Knightsbridge",10,5,5,16,27,51.493184,-0.167894
729033,2026-03-23 13:57:00+00,BikePoints_428,"Exhibition Road, Knightsbridge",7,5,2,12,20,51.499917,-0.174554
729034,2026-03-23 13:57:00+00,BikePoints_432,"Exhibition Road Museums 1, South Kensington",9,8,1,3,13,51.496468,-0.173796
729035,2026-03-23 13:57:00+00,BikePoints_482,"Exhibition Road Museums 2, South Kensington",7,6,1,7,14,51.495947,-0.173689
729036,2026-03-23 13:58:00+00,BikePoints_392,"Imperial College, Knightsbridge",11,11,0,21,33,51.499428,-0.179702
729037,2026-03-23 13:58:00+00,BikePoints_878,"Victoria & Albert Museum, South Kensington",17,16,1,10,30,51.495898,-0.173009
729038,2026-03-23 13:58:00+00,BikePoints_258,"Kensington Gore, Knightsbridge",6,5,1,16,23,51.501432,-0.178656
729039,2026-03-23 13:58:00+00,BikePoints_266,"Queen's Gate (North), Kensington",20,20,0,18,41,51.501026,-0.180246
729040,2026-03-23 13:58:00+00,BikePoints_150,"Holy Trinity Brompton, Knightsbridge",25,23,2,1,28,51.497056,-0.168917
729041,2026-03-23 13:58:00+00,BikePoints_378,"Natural History Museum, South Kensington",25,25,0,14,42,51.495592,-0.179077
729042,2026-03-23 13:58:00+00,BikePoints_350,"Queen's Gate, Kensington Gardens",5,2,3,14,21,51.501715,-0.179854
729043,2026-03-23 13:58:00+00,BikePoints_356,"South Kensington Station, South Kensington",6,4,2,7,15,51.494412,-0.173881
729044,2026-03-23 13:58:00+00,BikePoints_231,"Queen's Gate (Central), South Kensington",9,9,0,22,31,51.493967,-0.178732
729045,2026-03-23 13:58:00+00,BikePoints_97,"Gloucester Road (North), Kensington",10,10,0,8,18,51.497924,-0.183834
729046,2026-03-23 13:58:00+00,BikePoints_113,"Gloucester Road (Central), South Kensington",3,3,0,16,19,51.496462,-0.183289
729047,2026-03-23 13:58:00+00,BikePoints_292,"Montpelier Street, Knightsbridge",15,15,0,1,16,51.498884,-0.165471
729048,2026-03-23 13:58:00+00,BikePoints_300,"Serpentine Car Park, Hyde Park",4,0,4,14,18,51.505014,-0.17306
729049,2026-03-23 13:58:00+00,BikePoints_405,"Gloucester Road Station, South Kensington",8,6,2,6,15,51.494185,-0.18267
729050,2026-03-23 13:58:00+00,BikePoints_187,"Queen's Gate (South), South Kensington",6,6,0,19,25,51.492479,-0.178433
729051,2026-03-23 13:58:00+00,BikePoints_404,"Palace Gate, Kensington Gardens",5,0,5,2,13,51.502042,-0.1844
729052,2026-03-23 13:58:00+00,BikePoints_36,"De Vere Gardens, Kensington",5,5,0,23,28,51.501737,-0.18498
729053,2026-03-23 13:58:00+00,BikePoints_163,"Sloane Avenue, Knightsbridge",10,5,5,16,27,51.493184,-0.167894
729054,2026-03-23 13:58:00+00,BikePoints_428,"Exhibition Road, Knightsbridge",7,5,2,12,20,51.499917,-0.174554
729055,2026-03-23 13:58:00+00,BikePoints_432,"Exhibition Road Museums 1, South Kensington",9,8,1,3,13,51.496468,-0.173796
729056,2026-03-23 13:58:00+00,BikePoints_482,"Exhibition Road Museums 2, South Kensington",7,6,1,7,14,51.495947,-0.173689
729057,2026-03-23 13:59:00+00,BikePoints_392,"Imperial College, Knightsbridge",11,11,0,21,33,51.499428,-0.179702
729058,2026-03-23 13:59:00+00,BikePoints_878,"Victoria & Albert Museum, South Kensington",17,16,1,10,30,51.495898,-0.173009
729059,2026-03-23 13:59:00+00,BikePoints_258,"Kensington Gore, Knightsbridge",6,5,1,16,23,51.501432,-0.178656
729060,2026-03-23 13:59:00+00,BikePoints_266,"Queen's Gate (North), Kensington",20,20,0,18,41,51.501026,-0.180246
729061,2026-03-23 13:59:00+00,BikePoints_150,"Holy Trinity Brompton, Knightsbridge",25,23,2,1,28,51.497056,-0.168917
729062,2026-03-23 13:59:00+00,BikePoints_378,"Natural History Museum, South Kensington",25,25,0,14,42,51.495592,-0.179077
729063,2026-03-23 13:59:00+00,BikePoints_350,"Queen's Gate, Kensington Gardens",5,2,3,14,21,51.501715,-0.179854
729064,2026-03-23 13:59:00+00,BikePoints_356,"South Kensington Station, South Kensington",6,4,2,7,15,51.494412,-0.173881
729065,2026-03-23 13:59:00+00,BikePoints_231,"Queen's Gate (Central), South Kensington",9,9,0,22,31,51.493967,-0.178732
729066,2026-03-23 13:59:00+00,BikePoints_97,"Gloucester Road (North), Kensington",10,10,0,8,18,51.497924,-0.183834
729067,2026-03-23 13:59:00+00,BikePoints_113,"Gloucester Road (Central), South Kensington",3,3,0,16,19,51.496462,-0.183289
729068,2026-03-23 13:59:00+00,BikePoints_292,"Montpelier Street, Knightsbridge",15,15,0,1,16,51.498884,-0.165471
729069,2026-03-23 13:59:00+00,BikePoints_300,"Serpentine Car Park, Hyde Park",4,0,4,14,18,51.505014,-0.17306
729070,2026-03-23 13:59:00+00,BikePoints_405,"Gloucester Road Station, South Kensington",8,6,2,6,15,51.494185,-0.18267
729071,2026-03-23 13:59:00+00,BikePoints_187,"Queen's Gate (South), South Kensington",6,6,0,19,25,51.492479,-0.178433
729072,2026-03-23 13:59:00+00,BikePoints_404,"Palace Gate, Kensington Gardens",5,0,5,2,13,51.502042,-0.1844
729073,2026-03-23 13:59:00+00,BikePoints_36,"De Vere Gardens, Kensington",5,5,0,23,28,51.501737,-0.18498
729074,2026-03-23 13:59:00+00,BikePoints_163,"Sloane Avenue, Knightsbridge",10,5,5,16,27,51.493184,-0.167894
729075,2026-03-23 13:59:00+00,BikePoints_428,"Exhibition Road, Knightsbridge",7,5,2,12,20,51.499917,-0.174554
729076,2026-03-23 13:59:00+00,BikePoints_432,"Exhibition Road Museums 1, South Kensington",9,8,1,3,13,51.496468,-0.173796
729077,2026-03-23 13:59:00+00,BikePoints_482,"Exhibition Road Museums 2, South Kensington",7,6,1,7,14,51.495947,-0.173689
729078,2026-03-23 14:00:00+00,BikePoints_392,"Imperial College, Knightsbridge",11,11,0,21,33,51.499428,-0.179702
729079,2026-03-23 14:00:00+00,BikePoints_878,"Victoria & Albert Museum, South Kensington",18,17,1,9,30,51.495898,-0.173009
729080,2026-03-23 14:00:00+00,BikePoints_258,"Kensington Gore, Knightsbridge",6,5,1,16,23,51.501432,-0.178656
729081,2026-03-23 14:00:00+00,BikePoints_266,"Queen's Gate (North), Kensington",20,20,0,18,41,51.501026,-0.180246
729082,2026-03-23 14:00:00+00,BikePoints_150,"Holy Trinity Brompton, Knightsbridge",25,23,2,1,28,51.497056,-0.168917
729083,2026-03-23 14:00:00+00,BikePoints_378,"Natural History Museum, South Kensington",25,25,0,14,42,51.495592,-0.179077
729084,2026-03-23 14:00:00+00,BikePoints_350,"Queen's Gate, Kensington Gardens",5,2,3,14,21,51.501715,-0.179854
729085,2026-03-23 14:00:00+00,BikePoints_356,"South Kensington Station, South Kensington",6,4,2,7,15,51.494412,-0.173881
729086,2026-03-23 14:00:00+00,BikePoints_231,"Queen's Gate (Central), South Kensington",9,9,0,22,31,51.493967,-0.178732
729087,2026-03-23 14:00:00+00,BikePoints_97,"Gloucester Road (North), Kensington",10,10,0,8,18,51.497924,-0.183834
729088,2026-03-23 14:00:00+00,BikePoints_113,"Gloucester Road (Central), South Kensington",3,3,0,16,19,51.496462,-0.183289
729089,2026-03-23 14:00:00+00,BikePoints_292,"Montpelier Street, Knightsbridge",15,15,0,1,16,51.498884,-0.165471
729090,2026-03-23 14:00:00+00,BikePoints_300,"Serpentine Car Park, Hyde Park",4,0,4,14,18,51.505014,-0.17306
729091,2026-03-23 14:00:00+00,BikePoints_405,"Gloucester Road Station, South Kensington",8,6,2,6,15,51.494185,-0.18267
729092,2026-03-23 14:00:00+00,BikePoints_187,"Queen's Gate (South), South Kensington",6,6,0,19,25,51.492479,-0.178433
729093,2026-03-23 14:00:00+00,BikePoints_404,"Palace Gate, Kensington Gardens",5,0,5,2,13,51.502042,-0.1844
729094,2026-03-23 14:00:00+00,BikePoints_36,"De Vere Gardens, Kensington",4,4,0,24,28,51.501737,-0.18498
729095,2026-03-23 14:00:00+00,BikePoints_163,"Sloane Avenue, Knightsbridge",9,5,4,17,27,51.493184,-0.167894
729096,2026-03-23 14:00:00+00,BikePoints_428,"Exhibition Road, Knightsbridge",7,5,2,12,20,51.499917,-0.174554
729097,2026-03-23 14:00:00+00,BikePoints_432,"Exhibition Road Museums 1, South Kensington",9,8,1,3,13,51.496468,-0.173796
729098,2026-03-23 14:00:00+00,BikePoints_482,"Exhibition Road Museums 2, South Kensington",7,6,1,7,14,51.495947,-0.173689
729099,2026-03-23 14:01:00+00,BikePoints_392,"Imperial College, Knightsbridge",11,11,0,21,33,51.499428,-0.179702
729100,2026-03-23 14:01:00+00,BikePoints_878,"Victoria & Albert Museum, South Kensington",18,17,1,9,30,51.495898,-0.173009
729101,2026-03-23 14:01:00+00,BikePoints_258,"Kensington Gore, Knightsbridge",6,5,1,16,23,51.501432,-0.178656
729102,2026-03-23 14:01:00+00,BikePoints_266,"Queen's Gate (North), Kensington",20,20,0,18,41,51.501026,-0.180246
729103,2026-03-23 14:01:00+00,BikePoints_150,"Holy Trinity Brompton, Knightsbridge",25,23,2,1,28,51.497056,-0.168917
729104,2026-03-23 14:01:00+00,BikePoints_378,"Natural History Museum, South Kensington",25,25,0,14,42,51.495592,-0.179077
729105,2026-03-23 14:01:00+00,BikePoints_350,"Queen's Gate, Kensington Gardens",5,2,3,14,21,51.501715,-0.179854
729106,2026-03-23 14:01:00+00,BikePoints_356,"South Kensington Station, South Kensington",6,4,2,7,15,51.494412,-0.173881
729107,2026-03-23 14:01:00+00,BikePoints_231,"Queen's Gate (Central), South Kensington",9,9,0,22,31,51.493967,-0.178732
729108,2026-03-23 14:01:00+00,BikePoints_97,"Gloucester Road (North), Kensington",10,10,0,8,18,51.497924,-0.183834
729109,2026-03-23 14:01:00+00,BikePoints_113,"Gloucester Road (Central), South Kensington",3,3,0,16,19,51.496462,-0.183289
729110,2026-03-23 14:01:00+00,BikePoints_292,"Montpelier Street, Knightsbridge",15,15,0,1,16,51.498884,-0.165471
729111,2026-03-23 14:01:00+00,BikePoints_300,"Serpentine Car Park, Hyde Park",4,0,4,14,18,51.505014,-0.17306
729112,2026-03-23 14:01:00+00,BikePoints_405,"Gloucester Road Station, South Kensington",8,6,2,6,15,51.494185,-0.18267
729113,2026-03-23 14:01:00+00,BikePoints_187,"Queen's Gate (South), South Kensington",6,6,0,19,25,51.492479,-0.178433
729114,2026-03-23 14:01:00+00,BikePoints_404,"Palace Gate, Kensington Gardens",5,0,5,2,13,51.502042,-0.1844
729115,2026-03-23 14:01:00+00,BikePoints_36,"De Vere Gardens, Kensington",4,4,0,24,28,51.501737,-0.18498
729116,2026-03-23 14:01:00+00,BikePoints_163,"Sloane Avenue, Knightsbridge",9,5,4,17,27,51.493184,-0.167894
729117,2026-03-23 14:01:00+00,BikePoints_428,"Exhibition Road, Knightsbridge",6,4,2,13,20,51.499917,-0.174554
729118,2026-03-23 14:01:00+00,BikePoints_432,"Exhibition Road Museums 1, South Kensington",9,8,1,3,13,51.496468,-0.173796
729119,2026-03-23 14:01:00+00,BikePoints_482,"Exhibition Road Museums 2, South Kensington",7,6,1,7,14,51.495947,-0.173689
729120,2026-03-23 14:01:00+00,BikePoints_392,"Imperial College, Knightsbridge",11,11,0,21,33,51.499428,-0.179702
729121,2026-03-23 14:01:00+00,BikePoints_878,"Victoria & Albert Museum, South Kensington",18,17,1,9,30,51.495898,-0.173009
729122,2026-03-23 14:01:00+00,BikePoints_258,"Kensington Gore, Knightsbridge",6,5,1,16,23,51.501432,-0.178656
729123,2026-03-23 14:01:00+00,BikePoints_266,"Queen's Gate (North), Kensington",20,20,0,18,41,51.501026,-0.180246
729124,2026-03-23 14:01:00+00,BikePoints_150,"Holy Trinity Brompton, Knightsbridge",25,23,2,1,28,51.497056,-0.168917
729125,2026-03-23 14:01:00+00,BikePoints_378,"Natural History Museum, South Kensington",25,25,0,14,42,51.495592,-0.179077
729126,2026-03-23 14:01:00+00,BikePoints_350,"Queen's Gate, Kensington Gardens",5,2,3,14,21,51.501715,-0.179854
729127,2026-03-23 14:01:00+00,BikePoints_356,"South Kensington Station, South Kensington",6,4,2,7,15,51.494412,-0.173881
729128,2026-03-23 14:01:00+00,BikePoints_231,"Queen's Gate (Central), South Kensington",9,9,0,22,31,51.493967,-0.178732
729129,2026-03-23 14:01:00+00,BikePoints_97,"Gloucester Road (North), Kensington",10,10,0,8,18,51.497924,-0.183834
729130,2026-03-23 14:01:00+00,BikePoints_113,"Gloucester Road (Central), South Kensington",3,3,0,16,19,51.496462,-0.183289
729131,2026-03-23 14:01:00+00,BikePoints_292,"Montpelier Street, Knightsbridge",15,15,0,1,16,51.498884,-0.165471
729132,2026-03-23 14:01:00+00,BikePoints_300,"Serpentine Car Park, Hyde Park",4,0,4,14,18,51.505014,-0.17306
729133,2026-03-23 14:01:00+00,BikePoints_405,"Gloucester Road Station, South Kensington",8,6,2,6,15,51.494185,-0.18267
729134,2026-03-23 14:01:00+00,BikePoints_187,"Queen's Gate (South), South Kensington",6,6,0,19,25,51.492479,-0.178433
729135,2026-03-23 14:01:00+00,BikePoints_404,"Palace Gate, Kensington Gardens",5,0,5,2,13,51.502042,-0.1844
729136,2026-03-23 14:01:00+00,BikePoints_36,"De Vere Gardens, Kensington",4,4,0,24,28,51.501737,-0.18498
729137,2026-03-23 14:01:00+00,BikePoints_163,"Sloane Avenue, Knightsbridge",9,5,4,17,27,51.493184,-0.167894
729138,2026-03-23 14:01:00+00,BikePoints_428,"Exhibition Road, Knightsbridge",6,4,2,13,20,51.499917,-0.174554
729139,2026-03-23 14:01:00+00,BikePoints_432,"Exhibition Road Museums 1, South Kensington",9,8,1,3,13,51.496468,-0.173796
729140,2026-03-23 14:01:00+00,BikePoints_482,"Exhibition Road Museums 2, South Kensington",7,6,1,7,14,51.495947,-0.173689
729141,2026-03-23 14:02:00+00,BikePoints_392,"Imperial College, Knightsbridge",11,11,0,21,33,51.499428,-0.179702
729142,2026-03-23 14:02:00+00,BikePoints_878,"Victoria & Albert Museum, South Kensington",18,17,1,9,30,51.495898,-0.173009
729143,2026-03-23 14:02:00+00,BikePoints_258,"Kensington Gore, Knightsbridge",6,5,1,16,23,51.501432,-0.178656
729144,2026-03-23 14:02:00+00,BikePoints_266,"Queen's Gate (North), Kensington",20,20,0,18,41,51.501026,-0.180246
729145,2026-03-23 14:02:00+00,BikePoints_150,"Holy Trinity Brompton, Knightsbridge",25,23,2,1,28,51.497056,-0.168917
729146,2026-03-23 14:02:00+00,BikePoints_378,"Natural History Museum, South Kensington",25,25,0,14,42,51.495592,-0.179077
729147,2026-03-23 14:02:00+00,BikePoints_350,"Queen's Gate, Kensington Gardens",5,2,3,14,21,51.501715,-0.179854
729148,2026-03-23 14:02:00+00,BikePoints_356,"South Kensington Station, South Kensington",6,4,2,7,15,51.494412,-0.173881
729149,2026-03-23 14:02:00+00,BikePoints_231,"Queen's Gate (Central), South Kensington",9,9,0,22,31,51.493967,-0.178732
729150,2026-03-23 14:02:00+00,BikePoints_97,"Gloucester Road (North), Kensington",10,10,0,8,18,51.497924,-0.183834
729151,2026-03-23 14:02:00+00,BikePoints_113,"Gloucester Road (Central), South Kensington",3,3,0,16,19,51.496462,-0.183289
729152,2026-03-23 14:02:00+00,BikePoints_292,"Montpelier Street, Knightsbridge",15,15,0,1,16,51.498884,-0.165471
729153,2026-03-23 14:02:00+00,BikePoints_300,"Serpentine Car Park, Hyde Park",4,0,4,14,18,51.505014,-0.17306
729154,2026-03-23 14:02:00+00,BikePoints_405,"Gloucester Road Station, South Kensington",8,6,2,6,15,51.494185,-0.18267
729155,2026-03-23 14:02:00+00,BikePoints_187,"Queen's Gate (South), South Kensington",6,6,0,19,25,51.492479,-0.178433
729156,2026-03-23 14:02:00+00,BikePoints_404,"Palace Gate, Kensington Gardens",5,0,5,2,13,51.502042,-0.1844
729157,2026-03-23 14:02:00+00,BikePoints_36,"De Vere Gardens, Kensington",4,4,0,24,28,51.501737,-0.18498
729158,2026-03-23 14:02:00+00,BikePoints_163,"Sloane Avenue, Knightsbridge",9,5,4,17,27,51.493184,-0.167894
729159,2026-03-23 14:02:00+00,BikePoints_428,"Exhibition Road, Knightsbridge",6,4,2,13,20,51.499917,-0.174554
729160,2026-03-23 14:02:00+00,BikePoints_432,"Exhibition Road Museums 1, South Kensington",9,8,1,3,13,51.496468,-0.173796
729161,2026-03-23 14:02:00+00,BikePoints_482,"Exhibition Road Museums 2, South Kensington",5,4,1,9,14,51.495947,-0.173689
729162,2026-03-23 14:03:00+00,BikePoints_392,"Imperial College, Knightsbridge",11,11,0,21,33,51.499428,-0.179702
729163,2026-03-23 14:03:00+00,BikePoints_878,"Victoria & Albert Museum, South Kensington",18,17,1,9,30,51.495898,-0.173009
729164,2026-03-23 14:03:00+00,BikePoints_258,"Kensington Gore, Knightsbridge",6,5,1,16,23,51.501432,-0.178656
729165,2026-03-23 14:03:00+00,BikePoints_266,"Queen's Gate (North), Kensington",20,20,0,18,41,51.501026,-0.180246
729166,2026-03-23 14:03:00+00,BikePoints_150,"Holy Trinity Brompton, Knightsbridge",25,23,2,1,28,51.497056,-0.168917
729167,2026-03-23 14:03:00+00,BikePoints_378,"Natural History Museum, South Kensington",25,25,0,14,42,51.495592,-0.179077
729168,2026-03-23 14:03:00+00,BikePoints_350,"Queen's Gate, Kensington Gardens",5,2,3,14,21,51.501715,-0.179854
729169,2026-03-23 14:03:00+00,BikePoints_356,"South Kensington Station, South Kensington",6,4,2,7,15,51.494412,-0.173881
729170,2026-03-23 14:03:00+00,BikePoints_231,"Queen's Gate (Central), South Kensington",9,9,0,22,31,51.493967,-0.178732
729171,2026-03-23 14:03:00+00,BikePoints_97,"Gloucester Road (North), Kensington",10,10,0,8,18,51.497924,-0.183834
729172,2026-03-23 14:03:00+00,BikePoints_113,"Gloucester Road (Central), South Kensington",3,3,0,16,19,51.496462,-0.183289
729173,2026-03-23 14:03:00+00,BikePoints_292,"Montpelier Street, Knightsbridge",15,15,0,1,16,51.498884,-0.165471
729174,2026-03-23 14:03:00+00,BikePoints_300,"Serpentine Car Park, Hyde Park",3,0,3,15,18,51.505014,-0.17306
729175,2026-03-23 14:03:00+00,BikePoints_405,"Gloucester Road Station, South Kensington",8,6,2,6,15,51.494185,-0.18267
729176,2026-03-23 14:03:00+00,BikePoints_187,"Queen's Gate (South), South Kensington",6,6,0,19,25,51.492479,-0.178433
729177,2026-03-23 14:03:00+00,BikePoints_404,"Palace Gate, Kensington Gardens",5,0,5,2,13,51.502042,-0.1844
729178,2026-03-23 14:03:00+00,BikePoints_36,"De Vere Gardens, Kensington",4,4,0,24,28,51.501737,-0.18498
729179,2026-03-23 14:03:00+00,BikePoints_163,"Sloane Avenue, Knightsbridge",9,5,4,17,27,51.493184,-0.167894
729180,2026-03-23 14:03:00+00,BikePoints_428,"Exhibition Road, Knightsbridge",7,5,2,12,20,51.499917,-0.174554
729181,2026-03-23 14:03:00+00,BikePoints_432,"Exhibition Road Museums 1, South Kensington",9,8,1,3,13,51.496468,-0.173796
729182,2026-03-23 14:03:00+00,BikePoints_482,"Exhibition Road Museums 2, South Kensington",5,4,1,9,14,51.495947,-0.173689
729183,2026-03-23 14:05:00+00,BikePoints_392,"Imperial College, Knightsbridge",11,11,0,21,33,51.499428,-0.179702
729184,2026-03-23 14:05:00+00,BikePoints_878,"Victoria & Albert Museum, South Kensington",18,17,1,9,30,51.495898,-0.173009
729185,2026-03-23 14:05:00+00,BikePoints_258,"Kensington Gore, Knightsbridge",6,5,1,16,23,51.501432,-0.178656
729186,2026-03-23 14:05:00+00,BikePoints_266,"Queen's Gate (North), Kensington",20,20,0,18,41,51.501026,-0.180246
729187,2026-03-23 14:05:00+00,BikePoints_150,"Holy Trinity Brompton, Knightsbridge",25,23,2,1,28,51.497056,-0.168917
729188,2026-03-23 14:05:00+00,BikePoints_378,"Natural History Museum, South Kensington",25,25,0,14,42,51.495592,-0.179077
